,price,sqft,location,bathrooms,bhk
4565,117.0,1850,Whitefield Hope Farm Junction,2.0,4
4566,117.0,1860,Whitefield Hope Farm Junction,5.0,4
4567,112.0,1765,Whitefield Hope Farm Junction,4.0,3
4568,115.0,1830,Whitefield Hope Farm Junction,2.0,3
4569,110.0,1730,Whitefield Hope Farm Junction,2.0,3
4571,122.0,2591,Whitefield Hope Farm Junction,2.0,3
4572,117.0,1730,Whitefield Hope Farm Junction,2.0,3
4574,86.99,1730,Whitefield Hope Farm Junction,2.0,3
4575,117.0,1835,Whitefield Hope Farm Junction,3.0,2
4576,117.0,1850,Whitefield Hope Farm Junction,2.0,2
4577,112.0,1860,Whitefield Hope Farm Junction,3.0,3
4578,115.0,1765,Whitefield Hope Farm Junction,2.0,1
4579,119.0,1830,Whitefield Hope Farm Junction,4.0,2
4580,85.0,3660,Whitefield Hope Farm Junction,5.0,3
4581,83.0,2903,Whitefield Hope Farm Junction,2.0,3
4582,81.0,2468,Whitefield Hope Farm Junction,2.0,1
4583,84.0,3138,Whitefield Hope Farm Junction,1.0,3
4585,102.0,1860,Whitefield Hope Farm Junction,2.0,3
4586,104.0,1830,Whitefield Hope Farm Junction,1.0,3
4590,37.96,7350,Whitefield Hope Farm Junction,2.0,1
4592,74.33,1200,Whitefield Hope Farm Junction,2.0,1
4593,77.0,1362,Yelahanka,2.0,2
4594,77.0,1362,Yelahanka,2.0,2
4597,97.0,1705,Yelahanka,2.0,3
4599,90.0,1885,Yelahanka,2.0,2
4601,195.0,2795,Yelahanka,2.0,3
4603,99.0,1705,Yelahanka,2.0,2
4604,86.73,1599,Yelahanka,2.0,4
4606,99.0,1545,Yelahanka,2.0,3
4607,101.0,1560,Yelahanka,2.0,3
4608,106.0,1635,Yelahanka,2.0,2
4609,106.0,1635,Yelahanka,2.0,3
4610,106.0,1635,Yelahanka,3.0,3
4611,92.0,1475,Yelahanka,3.0,2
4612,101.0,1560,Yelahanka,3.0,2
4613,103.0,1620,Yelahanka,2.0,1
4617,98.99,1273,Yelahanka,2.0,4
4619,89.54,1304,Yelahanka,4.0,2
4621,87.37,1440,Yelahanka,3.0,2
4623,67.42,1681,Yelahanka,2.0,1
4624,87.6,1450,Yelahanka,2.0,2
4642,56.21,1063,Yelahanka,1.0,1
4646,112.0,1199,Yelahanka,2.0,3
4647,95.0,2661,Yelahanka,4.0,2
4649,95.05,1545,Yelahanka,2.0,3
4650,138.99999,2686,Yelahanka,3.0,2
4651,145.0,2796,Yelahanka,5.0,3
4652,137.0,2798,Yelahanka,3.0,3
4654,89.0,1304,Yelahanka,5.0,3
4656,98.99,1273,Yelahanka,2.0,3
4657,71.34999,1705,Yelahanka,4.0,1
4658,167.0,2686,Yelahanka,2.0,2
4659,167.0,2796,Yelahanka,2.0,2
4660,207.0,2798,Yelahanka,2.0,3
4661,159.0,3450,Yelahanka,2.0,2
4662,112.99999,2661,Yelahanka,2.0,2
4663,160.0,1892,Yelahanka,2.0,3
4664,98.99,2671,Yelahanka,3.0,3
4665,98.99,1705,Yelahanka,5.0,2
4666,80.0,1705,Yelahanka,3.0,2
4668,92.0,3450,Yelahanka,2.0,4
4670,215.0,1530,Yelahanka,2.0,3
4674,87.91,1350,Yelahanka,7.0,3
4678,78.22,990,Yelahanka,2.0,2
4679,82.17,1330,Yelahanka,3.0,1
4687,78.22,990,Yelahanka,2.0,1
4688,153.0,3450,Yelahanka,2.0,2
4689,108.0,2796,Yelahanka,2.0,3
4690,175.0,2661,Yelahanka,4.0,3
4692,82.0,3500,Yelahanka,2.0,2
4694,106.0,655,Yelahanka,4.0,1
4695,190.0,937,Yelahanka,2.0,2
4698,84.0,1322,Yelahanka,1.0,2
4699,31.0,1614,Yelahanka,3.0,1
4709,237.0,4900,Yeshwantpur,4.0,2
4710,229.0,1975,Yeshwantpur,4.0,2
4711,234.0,3835,Yeshwantpur,7.0,3
4712,312.0,4010,Yeshwantpur,2.0,3
4713,252.0,2600,Yeshwantpur,2.0,3
4714,232.0,2100,Yeshwantpur,2.0,3
4715,246.0,3900,Yeshwantpur,3.0,3
4716,313.0,4105,Yeshwantpur,3.0,3
4717,135.0,2610,Yeshwantpur,2.0,3
4718,133.0,1760,Yeshwantpur,6.0,1
4719,131.0,1725,Yeshwantpur,2.0,2
4720,117.0,1693,Yeshwantpur,2.0,3
4721,115.0,1513,Yeshwantpur,2.0,3
4723,116.0,1322,Yeshwantpur,1.0,3
4724,132.0,1455,Yeshwantpur,2.0,3
4725,113.99999,1713,Yeshwantpur,4.0,3
4727,60.0,1743,Yeshwantpur,3.0,2
4728,79.31999,1940,Yeshwantpur,2.0,2
4729,325.0,1316,Yeshwantpur,2.0,3
4730,97.0,1535,Yeshwantpur,2.0,2
4731,70.2,1350,Yeshwantpur,2.0,2
4733,52.73,1410,Yeshwantpur,2.0,2
4735,33.29999,1085,Yeshwantpur,2.0,2
4737,75.15,1260,Yeshwantpur,2.0,2
4742,66.15,1290,Yeshwantpur,2.0,1
4743,119.0,1030,Yeshwantpur,3.0,2
4744,119.0,1685,Yeshwantpur,2.0,2
4746,30.0,1035,Yeshwantpur,4.0,2
4747,23.0,1080,Yeshwantpur,1.0,2
4748,248.0,1470,Yeshwantpur,2.0,3
4749,28.0,3275,Yeshwantpur,2.0,2
4751,41.33,1465,sarjapura attibele road,2.0,2
4752,40.57,940,sarjapura attibele road,3.0,2
4753,27.45,1068,sarjapura attibele road,9.0,2
4758,81.2,1400,sarjapura attibele road,4.0,2
4759,57.5,943,sarjapura attibele road,3.0,3
4760,84.0,1397,sarjapura attibele road,4.0,3
4761,81.2,1468,sarjapura attibele road,4.0,2
4762,57.5,923,sarjapura attibele road,4.0,2
4763,29.0,1017,sarjapura attibele road,2.0,2
4764,48.64,1019,sarjapura attibele road,7.0,2
4765,73.0,1397,sarjapura attibele road,2.0,3
4767,28.48,1067,sarjapura attibele road,3.0,2
4768,61.88,943,sarjapura attibele road,3.0,3
4769,41.0,1402,sarjapura attibele road,2.0,2
4770,56.1,1018,sarjapura attibele road,3.0,2
4771,84.0,1100,sarjapura attibele road,4.0,3
4772,84.0,1020,sarjapura attibele road,4.0,3
4775,63.6,1399,sarjapura attibele road,2.0,3
4776,31.0,930,sarjapura attibele road,2.0,2
4777,70.0,944,sarjapura attibele road,2.0,3
4778,29.75,1068,sarjapura attibele road,2.0,2
4779,65.8,926,sarjapura attibele road,3.0,3
4782,61.0,1398,sarjapura attibele road,4.0,2
4783,60.9,1017,sarjapura attibele road,4.0,1
4785,100.0,1017,sarjapura attibele road,2.0,1
4789,61.0,1399,sarjapura attibele road,3.0,3
4790,60.9,943,sarjapura attibele road,3.0,2
4792,38.06,925,sarjapura attibele road,2.0,2
4793,42.37,1398,sarjapura attibele road,2.0,2
4794,36.5,1069,sarjapura attibele road,1.0,2
4795,36.5,944,sarjapura attibele road,2.0,2
4796,74.45999,945,sarjapura attibele road,2.0,1
4798,81.2,943,sarjapura attibele road,2.0,2
4799,39.0,1183,sarjapura attibele road,2.0,2
4800,68.16,1068,sarjapura attibele road,2.0,1
4801,78.0,1017,sarjapura attibele road,2.0,2
4802,78.23999,1183,sarjapura attibele road,3.0,3
4803,58.0,1399,sarjapura attibele road,2.0,4
4804,37.61999,943,sarjapura attibele road,3.0,2
4805,35.64,1100,sarjapura attibele road,2.0,2
4808,48.52,1018,sarjapura attibele road,5.0,2
4809,63.32,1467,sarjapura attibele road,5.0,3
4810,51.75,1401,sarjapura attibele road,3.0,2
