,area_type,total_sqft,bathrooms,price,bhk
4233,Super built-up Area,1610.0,2.0,11.1,3
4234,Super built-up Area,1694.0,2.0,12.5,2
4240,Super built-up Area,1012.0,2.0,6.65,2
4242,Super built-up Area,1282.0,2.0,7.2,2
4243,Super built-up Area,1843.0,3.0,9.215,3
4244,Super built-up Area,2790.0,5.0,19.8,4
4245,Super built-up Area,1330.0,2.0,8.698,2
4246,Super built-up Area,1400.0,2.0,7.3,3
4247,Super built-up Area,1297.0,2.0,10.3,2
4248,Super built-up Area,1490.0,3.0,10.0,3
4249,Super built-up Area,1373.0,3.0,7.2,3
4252,Super built-up Area,1750.0,3.0,9.5,3
4257,Super built-up Area,1427.0,2.0,8.062999999999999,3
4263,Super built-up Area,2400.0,1.0,15.0,2
4264,Super built-up Area,1290.0,2.0,10.0,2
4265,Super built-up Area,1537.0,3.0,12.0,3
4266,Super built-up Area,1135.0,2.0,6.8,2
4267,Super built-up Area,1512.0,3.0,7.577,3
4268,Super built-up Area,900.0,2.0,5.5,2
4275,Super built-up Area,4111.0,4.0,31.0,4
4277,Super built-up Area,1690.0,3.0,12.5,3
4279,Super built-up Area,520.0,1.0,1.95,1
4283,Super built-up Area,1564.0,2.0,9.2,3
4284,Super built-up Area,3430.0,6.0,22.85,4
4286,Super built-up Area,1482.0,2.0,9.2,3
4289,Super built-up Area,1469.0,3.0,8.9,3
4290,Super built-up Area,551.0,1.0,3.0,1
4292,Super built-up Area,1205.0,2.0,7.85,2
4293,Super built-up Area,1745.0,3.0,12.5,3
4295,Super built-up Area,1269.72,2.0,6.8,2
4297,Super built-up Area,1060.0,2.0,6.2,2
4299,Super built-up Area,2038.5,3.0,12.0,3
4300,Super built-up Area,500.0,1.0,1.7,1
4304,Super built-up Area,1515.0,3.0,9.393,3
4308,Super built-up Area,2200.0,2.0,16.2,3
4310,Super built-up Area,2070.0,3.0,16.2,3
4311,Super built-up Area,3900.0,4.0,30.0,4
4312,Super built-up Area,1232.0,2.0,8.9,2
4313,Super built-up Area,654.0,1.0,3.84,1
4317,Super built-up Area,1626.0,3.0,8.9,3
4318,Super built-up Area,1585.0,3.0,8.8,3
4320,Super built-up Area,1495.0,2.0,9.0,2
4321,Super built-up Area,3715.0,6.0,22.45,4
4322,Super built-up Area,665.0,2.0,2.8585000000000003,1
4325,Super built-up Area,1645.0,3.0,10.0,3
4326,Super built-up Area,4624.5,4.0,31.45,4
4329,Super built-up Area,1245.0,2.0,6.848000000000001,3
4330,Super built-up Area,1193.0,2.0,8.6,2
4333,Super built-up Area,1125.0,2.0,6.2,2
4334,Super built-up Area,2422.0,4.0,16.0,4
4337,Super built-up Area,776.5,2.0,4.814500000000001,1
4338,Super built-up Area,1595.0,3.0,8.8,3
4341,Super built-up Area,1757.0,3.0,13.2,3
4343,Super built-up Area,1330.0,2.0,9.336,2
4345,Super built-up Area,1460.0,2.0,7.2,3
4346,Super built-up Area,1200.0,1.0,4.8,1
4349,Super built-up Area,1050.0,2.0,6.2,2
4350,Super built-up Area,1875.0,2.0,15.0,3
4352,Super built-up Area,1098.0,2.0,7.2,2
4353,Super built-up Area,1128.0,2.0,7.5,2
4355,Super built-up Area,1418.0,2.0,9.5,2
4357,Super built-up Area,812.0,2.0,5.5,2
4358,Super built-up Area,2817.5,2.0,20.4,4
4360,Super built-up Area,2774.0,4.0,20.7,4
4362,Super built-up Area,1722.0,3.0,9.5,3
4363,Super built-up Area,1482.0,2.0,8.373000000000001,3
4364,Super built-up Area,1724.0,3.0,12.7,3
4365,Super built-up Area,1670.0,3.0,9.186,3
4368,Super built-up Area,927.0,2.0,5.5,2
4370,Super built-up Area,1180.0,2.0,7.2,2
4371,Super built-up Area,1697.0,3.0,10.8,3
4375,Super built-up Area,1050.0,1.0,4.4,1
4379,Super built-up Area,1476.0,3.0,12.0,3
4380,Super built-up Area,2160.0,4.0,17.2,3
4381,Super built-up Area,1296.0,2.0,7.5,2
4384,Super built-up Area,1429.0,3.0,8.6,3
4388,Super built-up Area,884.0,2.0,3.6,1
4390,Super built-up Area,1026.0,2.0,6.087,2
4392,Super built-up Area,2690.0,4.0,19.1,4
4393,Super built-up Area,975.0,2.0,5.8,2
4394,Super built-up Area,1101.0,2.0,6.55,2
4395,Super built-up Area,1700.0,3.0,13.5,3
4397,Super built-up Area,2790.0,4.0,19.8,4
4398,Super built-up Area,1494.0,2.0,9.455,3
4399,Super built-up Area,1482.0,2.0,8.7,3
4400,Super built-up Area,800.0,2.0,5.0,2
4402,Super built-up Area,1100.0,2.0,7.15,2
4407,Super built-up Area,1691.0,3.0,11.9,3
4411,Super built-up Area,1020.0,2.0,5.8,2
4413,Super built-up Area,1614.0,3.0,11.0,3
4414,Super built-up Area,1041.0,2.0,6.55,2
4415,Super built-up Area,3012.0,6.0,25.0,4
4417,Super built-up Area,1200.0,2.0,7.5,2
4418,Super built-up Area,1508.0,2.0,11.0,3
4419,Super built-up Area,1188.0,2.0,7.3,2
4420,Super built-up Area,2690.0,4.0,19.9,4
4421,Super built-up Area,1174.0,2.0,7.6,2
4424,Super built-up Area,1345.0,2.0,10.6,2
4426,Super built-up Area,1050.0,2.0,7.7,2
4430,Super built-up Area,1480.0,3.0,9.0,3
4433,Super built-up Area,1840.0,3.0,9.8,3
4434,Super built-up Area,1128.0,2.0,6.4,2
4436,Super built-up Area,1150.0,2.0,6.3,2
4440,Super built-up Area,1564.0,3.0,10.1,3
4442,Super built-up Area,1846.0,3.0,14.0,3
4445,Super built-up Area,1925.0,3.0,12.0,3
4447,Super built-up Area,650.0,1.0,2.6,1
4450,Super built-up Area,1354.0,3.0,9.0,3
4451,Super built-up Area,1600.0,3.0,8.8,3
4454,Super built-up Area,1238.0,2.0,6.7,2
4456,Super built-up Area,1745.0,3.0,10.4,3
4459,Super built-up Area,1650.0,3.0,11.8,3
4464,Super built-up Area,688.0,1.0,5.0,1
4466,Super built-up Area,1331.0,2.0,10.7,2
4468,Super built-up Area,2106.0,3.0,12.6,3
4469,Super built-up Area,1718.0,3.0,9.02,3
4472,Super built-up Area,2172.65,3.0,12.0,4
4473,Super built-up Area,1100.0,2.0,7.5,3
4475,Super built-up Area,1800.0,3.0,11.5,3
4476,Super built-up Area,1700.0,3.0,13.0,3
4477,Super built-up Area,1891.0,3.0,13.9,3
4478,Super built-up Area,1172.0,2.0,8.2,2
4479,Super built-up Area,1180.0,2.0,6.5,2
4480,Super built-up Area,530.0,1.0,1.8,1
4481,Super built-up Area,1550.0,3.0,11.0,3
4482,Super built-up Area,1699.0,3.0,9.7,3
4484,Super built-up Area,765.0,2.0,3.0,1
4485,Super built-up Area,1521.0,3.0,9.498999999999999,3
4487,Super built-up Area,2900.0,4.0,24.0,3
4488,Super built-up Area,1765.0,3.0,10.5,3
4490,Super built-up Area,1265.0,2.0,7.0,2
4493,Super built-up Area,1270.0,2.0,7.0,3
4494,Super built-up Area,2045.0,4.0,15.4,3
4495,Super built-up Area,1490.0,2.0,9.8,3
4497,Super built-up Area,671.0,1.0,3.685,1
4498,Super built-up Area,2017.0,3.0,12.5,3
4499,Super built-up Area,3122.0,6.0,23.5,4
4501,Super built-up Area,1296.0,2.0,8.9,2
4502,Super built-up Area,1139.0,2.0,6.2,2
4504,Super built-up Area,581.91,2.0,2.5,1
4505,Super built-up Area,1245.0,2.0,8.628,2
4506,Super built-up Area,360.0,1.0,2.6,1
4510,Super built-up Area,1703.0,3.0,10.1,3
4514,Super built-up Area,1560.0,3.0,8.5,3
4515,Super built-up Area,925.0,2.0,5.1,2
4516,Super built-up Area,1420.0,2.0,7.5,3
4519,Super built-up Area,1100.0,2.0,6.5,2
4522,Super built-up Area,1546.0,3.0,9.9,3
4523,Super built-up Area,1424.0,2.0,9.0,2
4524,Super built-up Area,1476.0,3.0,10.5,3
4530,Super built-up Area,1297.0,2.0,10.5,2
4531,Super built-up Area,1277.5,2.0,9.5815,2
4532,Super built-up Area,1571.0,3.0,8.9,3
4533,Super built-up Area,1031.0,2.0,5.5,2
4534,Super built-up Area,1485.0,2.0,9.0,2
4535,Super built-up Area,1109.0,2.0,6.0,2
4536,Super built-up Area,2200.0,3.0,18.0,3
4537,Super built-up Area,950.0,1.0,5.0,1
4541,Super built-up Area,1255.0,2.0,7.3,2
4547,Super built-up Area,2519.0,5.0,18.5,4
4548,Super built-up Area,1340.0,2.0,10.0,3
4549,Super built-up Area,1837.0,3.0,14.5,3
4553,Super built-up Area,1673.0,3.0,11.5,3
4556,Super built-up Area,985.0,2.0,5.8,2
4557,Super built-up Area,825.0,1.0,3.629,1
4559,Super built-up Area,1430.0,2.0,9.751999999999999,2
4561,Super built-up Area,1352.0,2.0,8.75,2
4562,Super built-up Area,1754.0,3.0,12.5,3
4563,Super built-up Area,3584.0,4.0,19.9,4
4564,Super built-up Area,1470.0,2.0,9.0,3
4567,Super built-up Area,595.0,1.0,3.183,1
4568,Super built-up Area,1650.0,3.0,11.0,3
4571,Super built-up Area,750.0,1.0,2.5,1
4574,Super built-up Area,1375.0,2.0,8.5,3
4576,Super built-up Area,825.0,1.0,4.5,1
4579,Super built-up Area,1195.0,2.0,8.4,2
4582,Super built-up Area,1708.0,2.0,9.05,3
4584,Super built-up Area,1920.0,3.0,13.0,3
4589,Super built-up Area,2800.0,4.0,20.0,5
4590,Super built-up Area,3067.0,4.0,23.0,4
4591,Super built-up Area,1929.0,4.0,10.3,3
4592,Super built-up Area,1775.0,3.0,11.0,3
4595,Super built-up Area,1268.0,2.0,7.3,2
4596,Super built-up Area,630.0,1.0,4.7,1
4599,Super built-up Area,1687.0,3.0,12.7,3
4600,Super built-up Area,1847.0,3.0,12.3,3
4603,Super built-up Area,1875.0,3.0,11.0,3
4605,Super built-up Area,1101.0,2.0,6.5,2
4606,Super built-up Area,1140.0,2.0,7.6,2
4608,Super built-up Area,2039.0,3.0,16.8,3
4609,Super built-up Area,1198.0,2.0,8.4,2
4616,Super built-up Area,1605.0,3.0,8.5,3
4617,Super built-up Area,1000.0,1.0,5.5,2
4619,Super built-up Area,1592.0,3.0,12.5,3
4621,Super built-up Area,1934.0,3.0,15.0,3
4626,Super built-up Area,1470.0,2.0,11.0,3
4627,Super built-up Area,1232.0,2.0,6.961,2
4628,Super built-up Area,2225.0,4.0,16.9,3
4629,Super built-up Area,1901.0,3.0,11.9,3
4630,Super built-up Area,1819.0,3.0,10.0,3
4636,Super built-up Area,3245.0,4.0,25.0,4
4637,Super built-up Area,1845.0,4.0,11.0,3
4640,Super built-up Area,2254.0,3.0,17.0,3
4641,Super built-up Area,1893.0,3.0,14.0,3
4642,Super built-up Area,1200.0,2.0,7.8,2
4643,Super built-up Area,1233.0,2.0,7.765000000000001,2
4646,Super built-up Area,2145.0,3.0,17.5,3
4650,Super built-up Area,1240.0,2.0,8.4,3
4651,Super built-up Area,1245.0,2.0,6.8,3
4656,Super built-up Area,3122.0,6.0,24.5,4
4657,Super built-up Area,1290.0,2.0,8.5,2
4660,Super built-up Area,1720.0,3.0,10.0,3
4662,Super built-up Area,2556.0,3.0,13.3,3
4664,Super built-up Area,1270.0,2.0,8.3,2
4665,Super built-up Area,1050.0,2.0,8.5,2
4667,Super built-up Area,1404.0,2.0,7.5,2
4669,Super built-up Area,1025.0,2.0,5.7,2
4674,Super built-up Area,1310.0,2.0,8.0,2
4675,Super built-up Area,1788.0,3.0,9.834,3
4678,Super built-up Area,1200.0,2.0,7.0,2
4679,Super built-up Area,1862.0,3.0,12.0,3
4681,Super built-up Area,4395.0,4.0,24.2,4
4682,Super built-up Area,1995.0,3.0,13.5,3
4686,Super built-up Area,1767.0,3.0,9.8,3
4687,Super built-up Area,1692.0,3.0,8.8,3
4689,Super built-up Area,1100.0,2.0,6.0,2
4691,Super built-up Area,2072.0,4.0,15.0,3
4693,Super built-up Area,1300.0,2.0,7.9,2
4695,Super built-up Area,1470.0,2.0,8.6,2
4699,Super built-up Area,1760.0,3.0,14.5,3
4703,Super built-up Area,1300.0,3.0,6.5,3
4704,Super built-up Area,4850.0,6.0,38.5,4
4706,Super built-up Area,1752.12,3.0,11.6,3
4708,Super built-up Area,790.5,1.0,4.1899999999999995,1
4709,Super built-up Area,668.0,1.0,3.685,1
4711,Super built-up Area,1800.0,3.0,9.0,3
4713,Super built-up Area,1583.0,3.0,10.5,3
4714,Super built-up Area,1100.0,2.0,6.5,2
4718,Super built-up Area,1697.0,3.0,11.4,3
4719,Super built-up Area,1567.0,3.0,9.0,3
4725,Super built-up Area,1635.0,2.0,8.5,3
4726,Super built-up Area,3035.0,5.0,20.0,4
4727,Super built-up Area,1533.0,3.0,8.5,3
4728,Super built-up Area,1720.0,3.0,13.4,3
4729,Super built-up Area,1185.0,2.0,7.5840000000000005,2
4730,Super built-up Area,1031.0,2.0,5.635,2
4733,Super built-up Area,1216.0,2.0,7.9,2
4737,Super built-up Area,1754.0,3.0,13.5,3
4738,Super built-up Area,1639.0,3.0,8.3,3
4739,Super built-up Area,1804.0,3.0,10.2,3
4743,Super built-up Area,605.0,1.0,2.9,1
4749,Super built-up Area,1452.55,2.0,11.0,2
4754,Super built-up Area,1762.0,3.0,11.0,3
4756,Super built-up Area,1825.0,3.0,10.5,3
4760,Super built-up Area,1200.0,2.0,7.2,2
4762,Super built-up Area,1411.0,3.0,9.172,3
4763,Super built-up Area,1550.0,3.0,7.8,3
4764,Super built-up Area,3250.0,4.0,23.0,4
4765,Super built-up Area,2475.0,4.0,13.0,3
4766,Super built-up Area,3181.0,2.0,26.05,4
4767,Super built-up Area,2503.0,4.0,18.8,4
4768,Super built-up Area,2524.0,5.0,19.0,4
4772,Super built-up Area,1045.0,2.0,7.677,2
4774,Super built-up Area,1400.0,2.0,7.8,2
4776,Super built-up Area,1680.0,3.0,11.2,3
4780,Super built-up Area,1634.0,3.0,8.333,3
4781,Super built-up Area,1352.0,2.0,8.5,2
4782,Super built-up Area,1145.0,2.0,6.5,2
4786,Super built-up Area,1205.0,2.0,7.5,2
4788,Super built-up Area,1550.0,2.0,9.0,3
4789,Super built-up Area,1603.0,3.0,9.6,3
4790,Super built-up Area,1215.0,2.0,6.5,2
4793,Super built-up Area,1313.0,2.0,7.3,2
4794,Super built-up Area,1573.0,3.0,9.5,3
4795,Super built-up Area,1255.0,2.0,9.2,2
4796,Super built-up Area,1400.0,3.0,9.115,4
4799,Super built-up Area,1238.0,2.0,6.7,2
4800,Super built-up Area,1465.0,2.0,7.4719999999999995,3
4801,Super built-up Area,1418.0,2.0,10.3,2
4807,Super built-up Area,1229.0,3.0,8.603,3
4816,Super built-up Area,1304.0,2.0,7.9,2
4818,Super built-up Area,700.0,1.0,3.009,1
4820,Super built-up Area,1300.0,2.0,7.3,2
4821,Super built-up Area,1239.0,2.0,8.2,2
4823,Super built-up Area,1365.0,2.0,9.2,2
4825,Super built-up Area,1776.42,3.0,10.5,3
4827,Super built-up Area,2319.0,3.0,18.0,3
4828,Super built-up Area,1520.0,3.0,8.0,3
4829,Super built-up Area,1536.0,3.0,8.9,3
4831,Super built-up Area,1850.0,3.0,14.6,3
4832,Super built-up Area,1112.0,2.0,6.2,2
4834,Super built-up Area,1250.0,3.0,6.5,3
4837,Super built-up Area,2072.0,3.0,10.8,3
4839,Super built-up Area,1550.0,3.0,8.2,3
4840,Super built-up Area,1315.0,2.0,9.0,2
4841,Super built-up Area,3067.0,4.0,23.0,4
4842,Super built-up Area,1210.0,2.0,7.2,2
4850,Super built-up Area,1196.0,2.0,7.1739999999999995,2
4852,Super built-up Area,1418.0,2.0,10.1,2
4853,Super built-up Area,1655.0,3.0,11.5,3
4854,Super built-up Area,1170.0,2.0,6.8,2
4857,Super built-up Area,1917.0,3.0,12.2,3
4860,Super built-up Area,1400.0,2.0,8.8,3
4861,Super built-up Area,1246.0,2.0,8.2,2
4865,Super built-up Area,920.0,2.0,6.3,2
4866,Super built-up Area,1750.0,3.0,10.0,3
4870,Super built-up Area,1370.0,2.0,7.5,3
4871,Super built-up Area,1374.0,2.0,7.2,3
4872,Super built-up Area,1754.0,3.0,12.4,3
4873,Super built-up Area,1847.0,3.0,11.0,3
4874,Super built-up Area,1850.0,4.0,13.9,3
4876,Super built-up Area,693.0,1.0,3.4299999999999997,1
4878,Super built-up Area,1165.0,2.0,9.5,2
4879,Super built-up Area,1756.0,3.0,9.2,3
4880,Super built-up Area,1739.0,3.0,10.5,3
4887,Super built-up Area,1311.0,2.0,7.8,2
4890,Super built-up Area,1170.0,2.0,7.1,2
4892,Super built-up Area,1255.0,2.0,7.768000000000001,3
4894,Super built-up Area,674.0,1.0,2.1,1
4895,Super built-up Area,1936.0,4.0,12.6,3
4897,Super built-up Area,2257.0,4.0,15.7,3
4900,Super built-up Area,1700.0,3.0,9.7,3
4901,Super built-up Area,1575.0,2.0,7.8,3
4902,Super built-up Area,1263.0,2.0,9.331999999999999,2
4904,Super built-up Area,1043.0,2.0,6.5,2
4906,Super built-up Area,1352.5,2.0,9.3865,2
4909,Super built-up Area,1455.0,3.0,7.331,3
4910,Super built-up Area,1152.0,2.0,6.9,2
4911,Super built-up Area,1299.0,2.0,8.2,2
4912,Super built-up Area,1157.0,2.0,7.5,3
4915,Super built-up Area,1246.0,2.0,6.74,2
4917,Super built-up Area,1012.0,2.0,5.4590000000000005,2
4918,Super built-up Area,4500.0,5.0,25.0,7
4919,Super built-up Area,871.0,2.0,5.5,2
4921,Super built-up Area,1410.0,2.0,8.0,3
4922,Super built-up Area,1118.0,2.0,7.5,2
4923,Super built-up Area,1098.0,2.0,6.8,2
4925,Super built-up Area,1145.0,2.0,7.5,2
4929,Super built-up Area,1991.0,4.0,10.0,3
4930,Super built-up Area,1745.0,3.0,11.5,3
4931,Super built-up Area,1100.0,2.0,7.0,2
4934,Super built-up Area,1843.0,3.0,9.584,3
4936,Super built-up Area,1375.0,2.0,8.0,2
4937,Super built-up Area,760.0,1.0,5.029999999999999,1
4938,Super built-up Area,1180.0,2.0,6.5,2
4941,Super built-up Area,1728.0,3.0,9.5,3
4942,Super built-up Area,1200.0,2.0,8.0,2
4945,Super built-up Area,440.0,1.0,2.8,1
4946,Super built-up Area,1800.0,3.0,11.0,3
4947,Super built-up Area,1525.0,3.0,9.6,3
4950,Super built-up Area,1650.0,3.0,12.2,3
4952,Super built-up Area,1562.0,3.0,10.3,3
4954,Super built-up Area,1555.0,3.0,8.25,3
4955,Super built-up Area,1190.0,2.0,6.7,2
4957,Super built-up Area,1610.0,3.0,11.5,3
4958,Super built-up Area,700.0,1.0,4.1,1
4960,Super built-up Area,1900.0,3.0,12.3,3
4961,Super built-up Area,1655.0,2.0,9.765,2
4966,Super built-up Area,1760.0,3.0,13.9,3
4971,Super built-up Area,918.0,2.0,6.32,2
4973,Super built-up Area,1476.0,3.0,8.9,3
4974,Super built-up Area,1200.0,2.0,6.5,2
4975,Super built-up Area,606.0,1.0,3.478,1
4976,Super built-up Area,1100.0,2.0,6.1,2
4978,Super built-up Area,1300.0,2.0,8.0,2
4979,Super built-up Area,2321.0,4.0,12.8,3
4981,Super built-up Area,1725.0,3.0,9.0,3
4982,Super built-up Area,1186.0,2.0,6.3,3
4983,Super built-up Area,1230.0,2.0,8.5,2
4984,Super built-up Area,1313.0,3.0,9.6,3
4986,Super built-up Area,660.0,1.0,5.4,1
4987,Super built-up Area,1100.0,2.0,7.0,2
4988,Super built-up Area,2167.0,3.0,17.0,3
4989,Super built-up Area,1165.0,2.0,7.5,2
4990,Super built-up Area,1274.0,2.0,7.0,2
4992,Super built-up Area,1626.0,2.0,12.0,3
4996,Super built-up Area,1000.0,2.0,6.5,3
4997,Super built-up Area,1850.0,3.0,11.0,3
5000,Super built-up Area,1270.0,2.0,6.984999999999999,2
5002,Super built-up Area,730.0,1.0,3.5,1
5006,Super built-up Area,1290.0,2.0,10.0,2
5010,Super built-up Area,2401.0,3.0,18.5,3
5011,Super built-up Area,1804.0,3.0,12.1,3
5014,Super built-up Area,900.0,2.0,5.6,2
5015,Super built-up Area,1350.0,2.0,9.1,2
5016,Super built-up Area,700.0,1.0,3.6,1
5019,Super built-up Area,1680.0,3.0,9.927,3
5025,Super built-up Area,1400.0,2.0,10.0,2
5027,Super built-up Area,1800.0,3.0,15.0,3
5028,Super built-up Area,1225.0,2.0,6.7379999999999995,2
5030,Super built-up Area,1320.0,2.0,9.5,2
5031,Super built-up Area,1707.0,2.0,9.9745,3
5033,Super built-up Area,1128.0,2.0,6.534999999999999,2
5034,Super built-up Area,1452.19,2.0,10.0,2
5035,Super built-up Area,2600.0,4.0,13.5,3
5037,Super built-up Area,1690.0,3.0,10.0,3
5038,Super built-up Area,1365.0,2.0,7.3,2
5039,Super built-up Area,1420.0,2.0,9.939,2
5042,Super built-up Area,1575.0,2.0,11.0,3
5043,Super built-up Area,1418.0,2.0,10.4,2
5046,Super built-up Area,1610.0,3.0,9.2,3
5052,Super built-up Area,1128.0,2.0,6.5,2
5053,Super built-up Area,1493.0,3.0,8.2,3
5055,Super built-up Area,1460.0,3.0,8.8,3
5057,Super built-up Area,1366.0,3.0,7.685,2
5058,Super built-up Area,1685.0,3.0,9.5,3
5059,Super built-up Area,1346.0,2.0,9.617,2
5060,Super built-up Area,1476.0,2.0,9.894,3
5061,Super built-up Area,1850.0,3.0,14.0,3
5064,Super built-up Area,3850.0,5.0,31.6,3
5066,Super built-up Area,2002.0,3.0,11.2,3
5070,Super built-up Area,1260.0,2.0,7.5,2
5074,Super built-up Area,1862.0,3.0,11.9,3
5080,Super built-up Area,1392.0,2.0,9.9,2
5081,Super built-up Area,1798.0,3.0,12.0,3
5084,Super built-up Area,1700.0,3.0,12.4,3
5085,Super built-up Area,1248.0,2.0,6.9,2
5087,Super built-up Area,1527.0,3.0,11.5,3
5088,Super built-up Area,525.0,1.0,2.5,1
5091,Super built-up Area,1476.0,3.0,7.5,3
5093,Super built-up Area,1332.0,2.0,7.9,2
5101,Super built-up Area,1703.0,3.0,11.3,3
5103,Super built-up Area,1250.0,3.0,7.1,3
5105,Super built-up Area,1262.0,2.0,7.5,2
5112,Super built-up Area,1300.0,2.0,8.5,2
5113,Super built-up Area,1045.0,2.0,6.0,2
5115,Super built-up Area,1260.0,2.0,7.5,2
5116,Super built-up Area,1500.0,2.0,12.5,3
5118,Super built-up Area,1385.0,2.0,8.309000000000001,2
5119,Super built-up Area,1149.0,2.0,7.5,2
5120,Super built-up Area,2180.0,3.0,17.0,3
5121,Super built-up Area,12000.0,12.0,52.5,10
5122,Super built-up Area,1818.0,3.0,13.5,3
5124,Super built-up Area,1430.0,2.0,11.3,2
5125,Super built-up Area,2430.0,4.0,18.0,3
5128,Super built-up Area,3400.0,5.0,24.0,4
5130,Super built-up Area,3596.0,5.0,28.2,4
5131,Super built-up Area,1295.0,2.0,7.0,2
5136,Super built-up Area,1220.0,3.0,6.2,3
5137,Super built-up Area,1178.0,2.0,7.3,2
5140,Super built-up Area,918.0,2.0,5.5,2
5141,Super built-up Area,1563.0,3.0,9.184000000000001,3
5148,Super built-up Area,1553.0,3.0,8.309000000000001,3
5152,Super built-up Area,1515.0,2.0,8.091,3
5153,Super built-up Area,1332.0,2.0,8.612,3
5155,Super built-up Area,1570.0,3.0,10.5,3
5156,Super built-up Area,794.0,1.0,6.0,1
5157,Super built-up Area,1750.0,3.0,11.0,3
5161,Super built-up Area,1308.0,2.0,9.266,2
5162,Super built-up Area,3250.0,4.0,23.0,4
5163,Super built-up Area,1351.0,2.0,5.3,1
5165,Super built-up Area,3181.0,4.0,26.05,4
5167,Super built-up Area,1424.0,2.0,9.0,2
5171,Super built-up Area,1777.0,3.0,10.0,3
5172,Super built-up Area,1900.0,3.0,10.8,3
5175,Super built-up Area,2100.0,3.0,17.0,3
5176,Super built-up Area,648.0,1.0,3.175,1
5179,Super built-up Area,1259.0,2.0,6.74,2
5181,Super built-up Area,1665.0,3.0,11.0,3
5184,Super built-up Area,1075.0,2.0,6.0,2
5185,Super built-up Area,1025.0,2.0,5.45,2
5187,Super built-up Area,2000.0,3.0,9.9,3
5188,Super built-up Area,2500.0,4.0,15.5,4
5191,Super built-up Area,2265.0,3.0,13.6,3
5194,Super built-up Area,1420.0,2.0,9.939,2
5195,Super built-up Area,1888.0,4.0,9.5,3
5196,Super built-up Area,1300.0,2.0,9.087,2
5197,Super built-up Area,1216.0,2.0,9.716,2
5198,Super built-up Area,1290.0,2.0,8.7,2
5199,Super built-up Area,2150.0,4.0,12.5,3
5200,Super built-up Area,1305.0,2.0,6.9,3
5203,Super built-up Area,1693.0,3.0,10.8,3
5205,Super built-up Area,1255.0,2.0,7.9,3
5206,Super built-up Area,1700.0,3.0,9.0,3
5207,Super built-up Area,1749.0,3.0,11.5,3
5209,Super built-up Area,1610.0,2.0,11.5,3
5213,Super built-up Area,2268.0,3.0,14.6,4
5214,Super built-up Area,1150.0,2.0,7.75,3
5218,Super built-up Area,1058.0,2.0,6.0,2
5220,Super built-up Area,1520.0,2.0,10.3,3
5222,Super built-up Area,2350.0,3.0,17.4,3
5229,Super built-up Area,1555.0,2.0,8.2,3
5235,Super built-up Area,1495.0,2.0,7.5,3
5236,Super built-up Area,1350.0,2.0,6.8,3
5240,Super built-up Area,1517.0,3.0,7.63,3
5241,Super built-up Area,1615.0,3.0,8.975,3
5244,Super built-up Area,1365.0,2.0,7.3,2
5245,Super built-up Area,1392.0,2.0,9.8,2
5247,Super built-up Area,1586.0,3.0,9.394,3
5248,Super built-up Area,1975.0,3.0,12.3,3
5249,Super built-up Area,1745.0,3.0,11.0,3
5251,Super built-up Area,1200.0,2.0,6.5,3
5252,Super built-up Area,1200.0,2.0,9.0,2
5253,Super built-up Area,665.0,1.0,4.608,1
5255,Super built-up Area,1355.0,3.0,8.387,3
5257,Super built-up Area,1370.0,2.0,7.5,3
5259,Super built-up Area,1020.07,2.0,6.837999999999999,2
5262,Super built-up Area,5965.0,5.0,38.5,5
5265,Super built-up Area,1665.0,2.0,12.5,3
5267,Super built-up Area,1230.0,2.0,7.8,2
5268,Super built-up Area,1080.0,2.0,7.5,3
5269,Super built-up Area,1000.0,2.0,6.0,2
5270,Super built-up Area,630.5,1.0,3.279,1
5272,Super built-up Area,1697.0,3.0,11.5,3
5273,Super built-up Area,3537.0,5.0,21.0,4
5274,Super built-up Area,615.0,1.0,2.8289999999999997,1
5277,Super built-up Area,1084.0,2.0,5.8,2
5279,Super built-up Area,2400.0,2.0,15.0,3
5280,Super built-up Area,460.0,1.0,2.1,1
5282,Super built-up Area,1801.0,3.0,14.0,3
5283,Super built-up Area,1697.0,3.0,11.5,3
5284,Super built-up Area,1199.0,2.0,6.5,2
5287,Super built-up Area,1125.0,2.0,7.5,2
5288,Super built-up Area,1296.0,2.0,8.906,2
5290,Super built-up Area,1218.0,2.0,7.3,2
5292,Super built-up Area,2559.0,3.0,14.1,3
5293,Super built-up Area,525.0,1.0,2.6,1
5296,Super built-up Area,1530.0,2.0,9.0,3
5298,Super built-up Area,3895.0,4.0,22.0,4
5299,Super built-up Area,1950.0,3.0,13.1,3
5304,Super built-up Area,3016.0,4.0,23.0,4
5306,Super built-up Area,1336.0,2.0,10.0,2
5307,Super built-up Area,673.0,1.0,3.685,1
5308,Super built-up Area,1143.0,2.0,6.5,2
5310,Super built-up Area,1785.0,3.0,9.4,3
5312,Super built-up Area,1500.0,2.0,8.0,3
5314,Super built-up Area,650.0,1.0,2.0,1
5315,Super built-up Area,1480.0,2.0,12.0,2
5317,Super built-up Area,1570.0,3.0,11.5,3
